,area,conf,institution,name,numauthors,number,pageCount,startPage,title,volume,year,region,from_hessen
15679,iccv,ICCV,TU Dresden,Carsten Rother,3,0,8,1,LogCut - Efficient Graph Cut Optimization for Markov Random Fields.,0,2007,europe,False
15681,cvpr,CVPR,TU Dresden,Carsten Rother,5,0,-1,-1,Bayesian color constancy revisited.,0,2008,europe,False
15682,cvpr,CVPR,TU Dresden,Carsten Rother,3,0,-1,-1,FusionFlow: Discrete-continuous optimization for optical flow estimation.,0,2008,europe,False
15683,cvpr,CVPR,TU Dresden,Carsten Rother,3,0,-1,-1,Graph cut based image segmentation with connectivity priors.,0,2008,europe,False
15684,cvpr,CVPR,TU Dresden,Carsten Rother,4,0,-1,-1,High resolution matting via interactive trimap segmentation.,0,2008,europe,False
15685,eccv,ECCV (2),TU Dresden,Carsten Rother,3,0,14,596,Feature Correspondence Via Graph Matching: Models and Global Optimization.,0,2008,europe,False
15686,eccv,ECCV (4),TU Dresden,Carsten Rother,3,0,15,15,Image Segmentation by Branch-and-Mincut.,0,2008,europe,False
15687,icml,ICML,TU Dresden,Carsten Rother,5,0,8,480,On partial optimality in multi-label MRFs.,0,2008,europe,False
15689,cvpr,CVPR,TU Dresden,Carsten Rother,6,0,8,1826,A perceptually motivated online benchmark for image matting.,0,2009,europe,False
15690,cvpr,CVPR,TU Dresden,Carsten Rother,4,0,8,501,A stereo approach that handles the matting problem via image warping.,0,2009,europe,False
15691,cvpr,CVPR,TU Dresden,Carsten Rother,4,0,8,1382,Minimizing sparse higher order energy functions of discrete variables.,0,2009,europe,False
15692,cvpr,CVPR,TU Dresden,Carsten Rother,3,0,8,659,New appearance models for natural image matting.,0,2009,europe,False
15693,iccv,ICCV,TU Dresden,Carsten Rother,3,0,8,2319,A global perspective on MAP inference for low-level vision.,0,2009,europe,False
15694,iccv,ICCV,TU Dresden,Carsten Rother,4,0,8,277,Image segmentation with a bounding box prior.,0,2009,europe,False
15695,iccv,ICCV,TU Dresden,Carsten Rother,3,0,8,755,Joint optimization of segmentation and appearance models.,0,2009,europe,False
15696,iccv,ICCV,TU Dresden,Carsten Rother,4,0,8,1925,Weakly supervised discriminative localization and classification: a joint learning process.,0,2009,europe,False
15697,cvpr,CVPR,TU Dresden,Carsten Rother,4,0,8,2149,A spatially varying PSF-based prior for alpha matting.,0,2010,europe,False
15698,cvpr,CVPR,TU Dresden,Carsten Rother,5,0,8,3129,Geodesic star convexity for interactive image segmentation.,0,2010,europe,False
15699,cvpr,CVPR,TU Dresden,Carsten Rother,3,0,8,1570,Surface stereo with soft segmentation.,0,2010,europe,False
15700,eccv,ECCV (1),TU Dresden,Carsten Rother,4,0,14,143,Scene Carving: Scene Consistent Image Retargeting.,0,2010,europe,False
15701,eccv,ECCV (2),TU Dresden,Carsten Rother,3,0,15,465,Cosegmentation Revisited: Models and Optimization.,0,2010,europe,False
15703,cvpr,CVPR,TU Dresden,Carsten Rother,5,0,8,2049,A global sampling method for alpha matting.,0,2011,europe,False
15704,cvpr,CVPR,TU Dresden,Carsten Rother,5,0,8,3017,Fast cost-volume filtering for visual correspondence and beyond.,0,2011,europe,False
15705,cvpr,CVPR,TU Dresden,Carsten Rother,3,0,8,2217,Object cosegmentation.,0,2011,europe,False
15706,cvpr,CVPR,TU Dresden,Carsten Rother,5,0,8,3081,Object stereo - Joint stereo matching and object segmentation.,0,2011,europe,False
15707,iccv,ICCV,TU Dresden,Carsten Rother,6,0,8,1668,Decision tree fields.,0,2011,europe,False
15708,nips,NIPS,TU Dresden,Carsten Rother,5,0,9,765,Recovering Intrinsic Images with a Global Sparsity Prior on Reflectance.,0,2011,europe,False
15709,cvpr,CVPR,TU Dresden,Carsten Rother,4,0,8,2376,"Regression Tree Fields - An efficient, non-parametric approach to image labeling problems.",0,2012,europe,False
15710,eccv,ECCV (5),TU Dresden,Carsten Rother,3,0,15,467,Extracting 3D Scene-Consistent Object Proposals and Depth from Stereo Images.,0,2012,europe,False
15711,eccv,ECCV (7),TU Dresden,Carsten Rother,3,0,14,112,Loss-Specific Training of Non-Parametric Image Restoration Models: A New State of the Art.,0,2012,europe,False
15712,cvpr,CVPR,TU Dresden,Carsten Rother,11,0,8,1328,A Comparative Study of Modern Inference Techniques for Discrete Energy Minimization Problems.,0,2013,europe,False
15713,cvpr,CVPR,TU Dresden,Carsten Rother,4,0,8,1123,Depth Super Resolution by Rigid Body Self-Similarity in 3D.,0,2013,europe,False
15714,cvpr,CVPR,TU Dresden,Carsten Rother,5,0,8,604,Discriminative Non-blind Deblurring.,0,2013,europe,False
15715,icml,ICML (3),TU Dresden,Carsten Rother,3,0,9,915,Learning Convex QP Relaxations for Structured Prediction.,0,2013,europe,False
15716,nips,NIPS,TU Dresden,Carsten Rother,3,0,9,557,"Higher Order Priors for Joint Intrinsic Image, Objects, and Attributes Estimation.",0,2013,europe,False
15717,cvpr,CVPR,TU Dresden,Carsten Rother,7,0,8,3214,Dense Semantic Image Segmentation with Objects and Attributes.,0,2014,europe,False
15718,cvpr,CVPR,TU Dresden,Carsten Rother,3,0,8,3526,SphereFlow: 6 DoF Scene Flow from RGB-D Pairs.,0,2014,europe,False
15719,eccv,ECCV (2),TU Dresden,Carsten Rother,6,0,16,536,Learning 6D Object Pose Estimation Using 3D Object Coordinates.,0,2014,europe,False
15720,eccv,ECCV (3),TU Dresden,Carsten Rother,5,0,15,220,Highly Overparameterized Optical Flow Using PatchMatch Belief Propagation.,0,2014,europe,False
15721,eccv,ECCV (6),TU Dresden,Carsten Rother,4,0,16,269,Non-parametric Higher-Order Random Fields for Image Segmentation.,0,2014,europe,False
15722,iccv,ICCV,TU Dresden,Carsten Rother,5,0,9,1814,Inferring M-Best Diverse Labelings in a Single One.,0,2015,europe,False
15723,iccv,ICCV,TU Dresden,Carsten Rother,6,0,9,954,Learning Analysis-by-Synthesis for 6D Pose Estimation in RGB-D Images.,0,2015,europe,False
15724,iccv,ICCV,TU Dresden,Carsten Rother,4,0,9,2291,Reflection Modeling for Passive Stereo.,0,2015,europe,False
15725,nips,NIPS,TU Dresden,Carsten Rother,5,0,9,613,M-Best-Diverse Labelings for Submodular Energies and Beyond.,0,2015,europe,False
15726,cvpr,CVPR,TU Dresden,Carsten Rother,5,0,9,402,Convexity Shape Constraints for Image Segmentation.,0,2016,europe,False
15727,cvpr,CVPR,TU Dresden,Carsten Rother,6,0,9,3364,Uncertainty-Driven 6D Pose Estimation of Objects and Scenes from a Single RGB Image.,0,2016,europe,False
15728,eccv,ECCV (2),TU Dresden,Carsten Rother,3,0,18,558,Stereo Video Deblurring.,0,2016,europe,False
15730,nips,NIPS,TU Dresden,Carsten Rother,4,0,9,334,Joint M-Best-Diverse Labelings as a Parametric Submodular Minimization.,0,2016,europe,False
15731,cvpr,CVPR,TU Dresden,Carsten Rother,5,0,10,7062,A Study of Lagrangean Decompositions and Dual Ascent Solvers for Graph Matching.,0,2017,europe,False
15732,cvpr,CVPR,TU Dresden,Carsten Rother,7,0,9,2492,DSAC - Differentiable RANSAC for Camera Localization.,0,2017,europe,False
15733,cvpr,CVPR,TU Dresden,Carsten Rother,7,0,10,115,Global Hypothesis Generation for 6D Object Pose Estimation.,0,2017,europe,False
15734,cvpr,CVPR,TU Dresden,Carsten Rother,5,0,10,7322,InstanceCut: From Edges to Instances with MultiCut.,0,2017,europe,False
15736,cvpr,CVPR,TU Dresden,Carsten Rother,6,0,9,2566,PoseAgent: Budget-Constrained 6D Object Pose Estimation via Reinforcement Learning.,0,2017,europe,False
15737,iccv,ICCV,TU Dresden,Carsten Rother,6,0,10,2593,"Bounding Boxes, Segmentations and Object Coordinates: How Important is Recognition for 3D Scene Flow Estimation in Autonomous Driving Scenarios?",0,2017,europe,False
15738,iccv,ICCV,TU Dresden,Carsten Rother,3,0,9,4596,Learning to Push the Limits of Efficient FFT-Based Image Deconvolution.,0,2017,europe,False
15741,cvpr,CVPR,TU Dresden,Carsten Rother,2,0,9,4654,Learning Less Is More - 6D Camera Localization via 3D Surface Regression.,0,2018,europe,False
15742,cvpr,CVPR,TU Dresden,Carsten Rother,4,0,9,4530,Trust Your Model: Light Field Depth Estimation With Inline Occlusion Handling.,0,2018,europe,False
15743,eccv,ECCV (10),TU Dresden,Carsten Rother,16,0,17,19,BOP: Benchmark for 6D Object Pose Estimation.,0,2018,europe,False
15744,eccv,ECCV (4),TU Dresden,Carsten Rother,4,0,18,264,"MPLP++: Fast, Parallel Dual Block-Coordinate Ascent for Dense Graphical Models.",0,2018,europe,False
18031,www,WWW,TU Dresden,Christof Fetzer,5,0,12,1133,IncApprox: A Data Analytics System for Incremental Approximate Computing.,0,2016,europe,False
34665,aaai,AAAI,TU Dresden,Franz Baader,1,0,6,621,Terminological Cycles in KL-ONE-based Knowledge Representation Languages.,0,1990,europe,False
34666,ijcai,IJCAI,TU Dresden,Franz Baader,2,0,6,452,A Scheme for Integrating Concrete Domains into Concept Languages.,0,1991,europe,False
34667,ijcai,IJCAI,TU Dresden,Franz Baader,1,0,6,446,Augmenting Concept Languages by Transitive Closure of Roles: An Alternative to Terminological Cycles.,0,1991,europe,False
34668,ijcai,IJCAI,TU Dresden,Franz Baader,2,0,7,669,How to Prefer More Specific Defaults in Terminological Default Logic.,0,1993,europe,False
34670,ijcai,IJCAI,TU Dresden,Franz Baader,3,0,8,96,Computing Least Common Subsumers in Description Logics with Existential Restrictions.,0,1999,europe,False
34671,ijcai,IJCAI,TU Dresden,Franz Baader,3,0,6,213,Matching under Side Conditions in Description Logics.,0,2001,europe,False
34672,ijcai,IJCAI,TU Dresden,Franz Baader,1,0,6,319,Least Common Subsumers and Most Specific Concepts in a Description Logic with Existential Restrictions and Terminological Cycles.,0,2003,europe,False
34673,ijcai,IJCAI,TU Dresden,Franz Baader,1,0,6,325,Terminological Cycles in a Description Logic with Existential Restrictions.,0,2003,europe,False
34675,ijcai,IJCAI,TU Dresden,Franz Baader,3,0,6,364,Pushing the EL Envelope.,0,2005,europe,False
34676,ijcai,IJCAI,TU Dresden,Franz Baader,4,0,6,230,Completing Description Logic Knowledge Bases Using Formal Concept Analysis.,0,2007,europe,False
34677,ijcai,IJCAI,TU Dresden,Franz Baader,3,0,7,786,Query Rewriting for DL-Lite with n-ary Concrete Domains.,0,2017,europe,False
41666,acl,ACL,TU Dresden,Heiko Vogler,3,0,9,1058,Efficient Inference through Cascades of Weighted Tree Transducers.,0,2010,europe,False
41667,acl,ACL (1),TU Dresden,Heiko Vogler,3,0,10,145,General binarization for parsing and translation.,0,2013,europe,False
98861,aaai,AAAI,TU Dresden,Sebastian Rudolph,3,0,6,452,Complexity Boundaries for Horn Description Logics.,0,2007,europe,False
98862,aaai,AAAI,TU Dresden,Sebastian Rudolph,3,0,6,529,Terminological Reasoning in SHIQ with Ordered Binary Decision Diagrams.,0,2008,europe,False
98864,acl,ACL,TU Dresden,Sebastian Rudolph,2,0,10,907,Compositional Matrix-Space Models of Language.,0,2010,europe,False
98865,aaai,AAAI,TU Dresden,Sebastian Rudolph,2,0,-1,-1,Revisiting Semantics for Epistemic Extensions of Description Logics.,0,2011,europe,False
98866,ijcai,IJCAI,TU Dresden,Sebastian Rudolph,2,0,6,963,Extending Decidable Existential Rules by Joining Acyclicity and Guardedness.,0,2011,europe,False
98867,ijcai,IJCAI,TU Dresden,Sebastian Rudolph,3,0,6,1039,Query Answering in the Horn Fragments of the Description Logics SHOIQ and SROIQ.,0,2011,europe,False
98868,ijcai,IJCAI,TU Dresden,Sebastian Rudolph,3,0,6,1027,Reasoning-Supported Interactive Revision of Knowledge Bases.,0,2011,europe,False
98869,ijcai,IJCAI,TU Dresden,Sebastian Rudolph,4,0,6,712,Walking the Complexity Lines for Generalized Guarded Existential Rules.,0,2011,europe,False
98870,www,WWW,TU Dresden,Sebastian Rudolph,4,0,10,635,EP-SPARQL: a unified language for event processing and stream reasoning.,0,2011,europe,False
98873,ijcai,IJCAI,TU Dresden,Sebastian Rudolph,2,0,7,3193,Characterization of the Expressivity of Existential Rule Queries.,0,2015,europe,False
98874,ijcai,IJCAI,TU Dresden,Sebastian Rudolph,3,0,7,3186,Membership Constraints in Formal Concept Analysis.,0,2015,europe,False
98875,ijcai,IJCAI,TU Dresden,Sebastian Rudolph,3,0,7,2985,On the Computational Complexity of Naive-Based Semantics for Abstract Dialectical Frameworks.,0,2015,europe,False
98876,ijcai,IJCAI,TU Dresden,Sebastian Rudolph,3,0,7,2826,Reasonable Highly Expressive Query Languages - IJCAI-15 Distinguished Paper (Honorary Mention).,0,2015,europe,False
98877,ijcai,IJCAI,TU Dresden,Sebastian Rudolph,2,0,7,1230,Expressivity of Datalog Variants - Completing the Picture.,0,2016,europe,False
17775,acl,ACL,TU Darmstadt,Christian Biemann,1,0,-1,-1,Unsupervised Part-of-Speech Tagging Employing Efficient Graph Clustering.,0,2006,europe,True
17776,naacl,HLT-NAACL,TU Darmstadt,Christian Biemann,1,0,8,105,A Random Text Model for the Generation of Statistical Language Invariants.,0,2007,europe,True
17777,emnlp,EMNLP,TU Darmstadt,Christian Biemann,2,0,7,884,Scaling to Large3 Data: An Efficient and Effective Method to Compute Distributional Thesauri.,0,2013,europe,True
17778,naacl,HLT-NAACL,TU Darmstadt,Christian Biemann,3,0,11,1131,Supervised All-Words Lexical Substitution using Delexicalized Features.,0,2013,europe,True
17779,naacl,HLT-NAACL,TU Darmstadt,Christian Biemann,2,0,11,989,Three Knowledge-Free Methods for Automatic Lexical Chain Extraction.,0,2013,europe,True
17781,emnlp,EMNLP,TU Darmstadt,Christian Biemann,2,0,11,2430,A Single Word is not Enough: Ranking Multiword Expressions Using Distributional Semantics.,0,2015,europe,True
17782,naacl,HLT-NAACL,TU Darmstadt,Christian Biemann,4,0,7,970,Do Supervised Distributional Methods Really Learn Lexical Inference Relations?,0,2015,europe,True
17783,acl,ACL (1),TU Darmstadt,Christian Biemann,2,0,-1,-1,Language Transfer Learning for Supervised Lexical Substitution.,0,2016,europe,True
17784,naacl,HLT-NAACL,TU Darmstadt,Christian Biemann,2,0,6,617,Unsupervised Compound Splitting With Distributional Semantics Rivals Supervised Methods.,0,2016,europe,True
17785,acl,ACL (1),TU Darmstadt,Christian Biemann,3,0,12,1579,Automatic Induction of Synsets from a Graph of Synonyms.,0,2017,europe,True
17786,acl,ACL (2),TU Darmstadt,Christian Biemann,5,0,8,55,Unsupervised Semantic Frame Induction using Triclustering.,0,2018,europe,True
27615,eccv,ECCV (1),TU Darmstadt,Dieter W. Fellner,6,0,15,563,On Spatial Quantization of Color Images.,0,1998,europe,True
27616,cvpr,CVPR,TU Darmstadt,Dieter W. Fellner,7,0,8,1640,Irregular lattices for complex shape grammar facade parsing.,0,2012,europe,True
36938,nips,NIPS,TU Darmstadt,Gerhard Neumann,2,0,8,1177,Fitted Q-iteration by Advantage Weighted Regression.,0,2008,europe,True
36939,icml,ICML,TU Darmstadt,Gerhard Neumann,3,0,8,753,Learning complex motions by sequencing simpler motion templates.,0,2009,europe,True
36940,icml,ICML,TU Darmstadt,Gerhard Neumann,1,0,8,817,Variational Inference for Policy Search in changing situations.,0,2011,europe,True
36943,aaai,AAAI,TU Darmstadt,Gerhard Neumann,4,0,-1,-1,Data-Efficient Generalization of Robot Skills with Contextual Policy Search.,0,2013,europe,True
36945,nips,NIPS,TU Darmstadt,Gerhard Neumann,4,0,9,2616,Probabilistic Movement Primitives.,0,2013,europe,True
36955,nips,NIPS,TU Darmstadt,Gerhard Neumann,6,0,9,3537,Model-Based Relative Entropy Stochastic Search.,0,2015,europe,True
36956,aaai,AAAI,TU Darmstadt,Gerhard Neumann,3,0,7,2222,Model-Free Preference-Based Reinforcement Learning.,0,2016,europe,True
36957,icml,ICML,TU Darmstadt,Gerhard Neumann,4,0,10,2961,Model-Free Trajectory Optimization for Reinforcement Learning.,0,2016,europe,True
36962,nips,NIPS,TU Darmstadt,Gerhard Neumann,4,0,9,1426,Catching heuristics are optimal control policies.,0,2016,europe,True
36963,aaai,AAAI,TU Darmstadt,Gerhard Neumann,6,0,7,2632,Policy Search with High-Dimensional Context Variables.,0,2017,europe,True
36964,aaai,AAAI,TU Darmstadt,Gerhard Neumann,3,0,7,3754,The Kernel Kalman Rule - Efficient Nonparametric Inference with Recursive Least Squares.,0,2017,europe,True
36965,icml,ICML,TU Darmstadt,Gerhard Neumann,4,0,10,41,Local Bayesian Optimization of Motor Skills.,0,2017,europe,True
36969,ijcai,IJCAI,TU Darmstadt,Gerhard Neumann,5,0,8,1378,Contextual Covariance Matrix Adaptation Evolutionary Strategies.,0,2017,europe,True
36971,icml,ICML,TU Darmstadt,Gerhard Neumann,3,0,10,234,Efficient Gradient-Free Variational Inference using Policy Search.,0,2018,europe,True
45767,naacl,HLT-NAACL,TU Darmstadt,Iryna Gurevych,4,0,-1,-1,Semantic Coherence Scoring Using an Ontology.,0,2003,europe,True
45768,acl,ACL,TU Darmstadt,Iryna Gurevych,3,0,-1,-1,Automatically Assessing the Post Quality in Online Discussions on Software.,0,2007,europe,True
45769,acl,ACL,TU Darmstadt,Iryna Gurevych,3,0,-1,-1,What to be? - Electronic Career Guidance Based on Semantic Relatedness.,0,2007,europe,True
45771,aaai,AAAI,TU Darmstadt,Iryna Gurevych,3,0,6,861,Using Wiktionary for Computing Semantic Relatedness.,0,2008,europe,True
45772,acl,ACL/IJCNLP,TU Darmstadt,Iryna Gurevych,2,0,9,728,Combining Lexical Semantic Resources with Question & Answer Archives for Translation-Based Answer Finding.,0,2009,europe,True
45773,emnlp,EMNLP,TU Darmstadt,Iryna Gurevych,2,0,10,1338,A Study on the Semantic Relatedness of Query and Document Terms in Information Retrieval.,0,2009,europe,True
45774,acl,ACL,TU Darmstadt,Iryna Gurevych,3,0,10,575,Sentence and Expression Level Annotation of Opinions in User-Generated Discourse.,0,2010,europe,True
45776,emnlp,EMNLP,TU Darmstadt,Iryna Gurevych,2,0,11,1035,Extracting Opinion Targets in a Single and Cross-Domain Setting with Conditional Random Fields.,0,2010,europe,True
45777,acl,ACL (1),TU Darmstadt,Iryna Gurevych,2,0,11,1363,FrameNet on the Way to Babel: Creating a Bilingual FrameNet Using Wiktionary as Interlingual Connection.,0,2013,europe,True
45778,acl,ACL (1),TU Darmstadt,Iryna Gurevych,3,0,10,721,The Impact of Topic Bias on Quality Flaw Prediction in Wikipedia.,0,2013,europe,True
45779,emnlp,EMNLP,TU Darmstadt,Iryna Gurevych,2,0,12,578,Automatically Classifying Edit Categories in Wikipedia Revisions.,0,2013,europe,True
45781,acl,ACL (2),TU Darmstadt,Iryna Gurevych,2,0,6,187,Automatically Detecting Corresponding Edit-Turn-Pairs in Wikipedia.,0,2014,europe,True
45782,emnlp,EMNLP,TU Darmstadt,Iryna Gurevych,2,0,11,46,Identifying Argumentative Discourse Structures in Persuasive Essays.,0,2014,europe,True
45783,www,WWW,TU Darmstadt,Iryna Gurevych,3,0,12,855,What makes a good biography?: multidimensional quality analysis based on wikipedia article feedback data.,0,2014,europe,True
45784,acl,ACL (1),TU Darmstadt,Iryna Gurevych,2,0,11,719,Automatic disambiguation of English puns.,0,2015,europe,True
45785,emnlp,EMNLP,TU Darmstadt,Iryna Gurevych,2,0,11,2127,Exploiting Debate Portals for Semi-Supervised Argumentation Mining in User-Generated Web Discourse.,0,2015,europe,True
45786,emnlp,EMNLP,TU Darmstadt,Iryna Gurevych,2,0,7,291,Noise or additional information? Leveraging crowdsource annotation item agreement for natural language tasks.,0,2015,europe,True
45787,emnlp,EMNLP,TU Darmstadt,Iryna Gurevych,3,0,7,2236,On the Role of Discourse Markers for Discriminating Claims and Premises in Argumentative Discourse.,0,2015,europe,True
45788,emnlp,EMNLP,TU Darmstadt,Iryna Gurevych,2,0,12,1805,Personality Profiling of Fictional Characters using Sense-Level Links between Lexical Resources.,0,2015,europe,True
45789,acl,ACL (1),TU Darmstadt,Iryna Gurevych,2,0,-1,-1,"Supersense Embeddings: A Unified Model for Supersense Interpretation, Prediction, and Utilization.",0,2016,europe,True
45790,acl,ACL (1),TU Darmstadt,Iryna Gurevych,3,0,-1,-1,Temporal Anchoring of Events for the TimeBank Corpus.,0,2016,europe,True
45791,acl,ACL (1),TU Darmstadt,Iryna Gurevych,2,0,-1,-1,Which argument is more convincing? Analyzing and predicting convincingness of Web arguments using bidirectional LSTM.,0,2016,europe,True
45793,emnlp,EMNLP,TU Darmstadt,Iryna Gurevych,2,0,10,1214,What makes a convincing argument? Empirical analysis and detecting attributes of convincingness in Web argumentation.,0,2016,europe,True
45794,acl,ACL (1),TU Darmstadt,Iryna Gurevych,3,0,12,11,Neural End-to-End Learning for Computational Argumentation Mining.,0,2017,europe,True
45797,emnlp,EMNLP,TU Darmstadt,Iryna Gurevych,2,0,11,2951,Bringing Structure into Summaries: Crowdsourcing a Benchmark Corpus of Concept Maps.,0,2017,europe,True
45798,emnlp,EMNLP,TU Darmstadt,Iryna Gurevych,2,0,6,1784,Context-Aware Representations for Knowledge Base Relation Extraction.,0,2017,europe,True
45799,emnlp,EMNLP,TU Darmstadt,Iryna Gurevych,2,0,11,338,Reporting Score Distributions Makes a Difference: Performance Study of LSTM-networks for Sequence Tagging.,0,2017,europe,True
45800,emnlp,EMNLP,TU Darmstadt,Iryna Gurevych,5,0,12,2055,What is the Essence of a Claim? Cross-Domain Claim Identification.,0,2017,europe,True
45801,emnlp,EMNLP,TU Darmstadt,Iryna Gurevych,3,0,11,4120,APRIL: Interactively Learning to Summarise by Combining Active Preference Learning and Reinforcement Learning.,0,2018,europe,True
45802,emnlp,EMNLP,TU Darmstadt,Iryna Gurevych,5,0,11,3664,Cross-topic Argument Mining from Heterogeneous Sources.,0,2018,europe,True
45803,emnlp,EMNLP,TU Darmstadt,Iryna Gurevych,3,0,10,4415,Is it Time to Swish? Comparing Deep Learning Activation Functions Across NLP tasks.,0,2018,europe,True
45804,emnlp,EMNLP,TU Darmstadt,Iryna Gurevych,3,0,13,1412,Weeding out Conventionalized Metaphors: A Corpus of Novel Metaphor Annotations.,0,2018,europe,True
45805,naacl,NAACL-HLT,TU Darmstadt,Iryna Gurevych,4,0,11,386,Before Name-Calling: Dynamics and Triggers of Ad Hominem Fallacies in Web Argumentation.,0,2018,europe,True
45806,naacl,NAACL-HLT,TU Darmstadt,Iryna Gurevych,5,0,11,1481,Multimodal Frame Identification with Multilingual Evaluation.,0,2018,europe,True
45807,naacl,NAACL-HLT,TU Darmstadt,Iryna Gurevych,4,0,11,1930,The Argument Reasoning Comprehension Task: Identification and Reconstruction of Implicit Warrants.,0,2018,europe,True
48279,icml,ICML,TU Darmstadt,Jan Peters 0001,2,0,6,745,Reinforcement learning by reward-weighted regression for operational space control.,0,2007,europe,True
48282,aaai,AAAI,TU Darmstadt,Jan Peters 0001,4,0,6,1351,Adaptive Importance Sampling with Automatic Model Selection in Value Function Approximation.,0,2008,europe,True
48287,nips,NIPS,TU Darmstadt,Jan Peters 0001,3,0,8,1193,Local Gaussian Process Regression for Real Time Online Model Learning.,0,2008,europe,True
48288,nips,NIPS,TU Darmstadt,Jan Peters 0001,2,0,8,849,Policy Search for Motor Primitives in Robotics.,0,2008,europe,True
48289,nips,NIPS,TU Darmstadt,Jan Peters 0001,3,0,8,297,Using Bayesian Dynamical Systems for Motion Template Libraries.,0,2008,europe,True
48294,aaai,AAAI,TU Darmstadt,Jan Peters 0001,3,0,-1,-1,Relative Entropy Policy Search.,0,2010,europe,True
48299,nips,NIPS,TU Darmstadt,Jan Peters 0001,2,0,9,388,Movement extraction by detecting dynamics switches and repetitions.,0,2010,europe,True
48300,nips,NIPS,TU Darmstadt,Jan Peters 0001,4,0,9,55,Switched Latent Force Models for Movement Segmentation.,0,2010,europe,True
48306,ijcai,IJCAI,TU Darmstadt,Jan Peters 0001,3,0,6,2650,Reinforcement Learning to Adjust Robot Movements to New Situations.,0,2011,europe,True
48312,nips,NIPS,TU Darmstadt,Jan Peters 0001,2,0,9,1719,A Non-Parametric Approach to Dynamic Programming.,0,2011,europe,True
48351,icml,ICML,TU Darmstadt,Jan Peters 0001,6,0,10,545,Stability of Controllers for Gaussian Process Forward Models.,0,2016,europe,True
48368,icml,ICML,TU Darmstadt,Jan Peters 0001,4,0,10,4062,PIPPS: Flexible Model-Based Policy Search Robust to the Curse of Chaos.,0,2018,europe,True
61101,icml,ICML,TU Darmstadt,Kristian Kersting,3,0,-1,-1,Bellman goes relational.,0,2004,europe,True
61102,aaai,AAAI,TU Darmstadt,Kristian Kersting,3,0,6,752,Towards Learning Stochastic Logic Programs from Proof-Banks.,0,2005,europe,True
61103,aaai,AAAI,TU Darmstadt,Kristian Kersting,3,0,6,795,nFOIL: Integrating Nave Bayes and FOIL.,0,2005,europe,True
61106,icml,ICML,TU Darmstadt,Kristian Kersting,4,0,8,393,Most likely heteroscedastic Gaussian process regression.,0,2007,europe,True
61108,aaai,AAAI,TU Darmstadt,Kristian Kersting,5,0,7,1062,Lifted Probabilistic Inference with Counting Formulas.,0,2008,europe,True
61109,icml,ICML,TU Darmstadt,Kristian Kersting,2,0,8,456,Non-parametric policy gradients: a unified treatment of propositional and relational domains.,0,2008,europe,True
61111,ijcai,IJCAI,TU Darmstadt,Kristian Kersting,3,0,6,1916,Generalized First Order Decision Diagrams for First Order Markov Decision Processes.,0,2009,europe,True
61112,ijcai,IJCAI,TU Darmstadt,Kristian Kersting,3,0,6,1309,Multi-Relational Learning with Gaussian Processes.,0,2009,europe,True
61113,aaai,AAAI,TU Darmstadt,Kristian Kersting,4,0,-1,-1,Informed Lifting for Message-Passing.,0,2010,europe,True
61114,aaai,AAAI,TU Darmstadt,Kristian Kersting,2,0,-1,-1,Symbolic Dynamic Programming for First-order POMDPs.,0,2010,europe,True
61116,aaai,AAAI,TU Darmstadt,Kristian Kersting,3,0,-1,-1,Markov Logic Sets: Towards Lifted Information Retrieval Using PageRank and Label Propagation.,0,2011,europe,True
61117,ijcai,IJCAI,TU Darmstadt,Kristian Kersting,5,0,7,1414,Imitation Learning in Relational Domains: A Functional-Gradient Boosting Approach.,0,2011,europe,True
61118,ijcai,IJCAI,TU Darmstadt,Kristian Kersting,3,0,7,1152,"Multi-Evidence Lifted Message Passing, with Application to PageRank and the Kalman Filter.",0,2011,europe,True
61119,aaai,AAAI,TU Darmstadt,Kristian Kersting,10,0,-1,-1,Pre-Symptomatic Prediction of Plant Drought Stress Using Dirichlet-Aggregation Regression on Hyperspectral Images.,0,2012,europe,True
61120,nips,NIPS,TU Darmstadt,Kristian Kersting,4,0,9,1403,Symbolic Dynamic Programming for Continuous State and Observation POMDPs.,0,2012,europe,True
61121,aaai,AAAI,TU Darmstadt,Kristian Kersting,2,0,-1,-1,Reduce and Re-Lift: Bootstrapped Lifted Likelihood Maximization for MAP.,0,2013,europe,True
61122,aaai,AAAI,TU Darmstadt,Kristian Kersting,3,0,7,2403,Lifting Relational MAP-LPs Using Cluster Signatures.,0,2014,europe,True
61123,aaai,AAAI,TU Darmstadt,Kristian Kersting,4,0,7,1904,Power Iterated Color Refinement.,0,2014,europe,True
61125,ijcai,IJCAI,TU Darmstadt,Kristian Kersting,4,0,7,171,Computer Science on the Move: Inferring Migration Regularities from the Web via Compressed Label Propagation.,0,2015,europe,True
61126,aaai,AAAI,TU Darmstadt,Kristian Kersting,4,0,7,2265,Learning Continuous-Time Bayesian Networks in Relational Domains: A Non-Parametric Approach.,0,2016,europe,True
61127,ijcai,IJCAI,TU Darmstadt,Kristian Kersting,5,0,7,2060,Learning Using Unselected Features (LUFe).,0,2016,europe,True
61128,aaai,AAAI,TU Darmstadt,Kristian Kersting,3,0,7,2350,Lifted Inference for Convex Quadratic Programs.,0,2017,europe,True
